chapter_id,part_number,chapter_number,title,title_tsv
1236,6,315,"u Dengue Fever, Dengue Hemorrhagic Fever, and Severe Dengue",and dengue fever hemorrhagic severe u
1237,6,315,"u Dengue Fever, Dengue Hemorrhagic Fever, and Severe Dengue",and dengue fever hemorrhagic severe u
1238,6,316,u Yellow Fever,fever u yellow
1239,6,317,u Ebola and Other Viral Hemorrhagic Fevers,and ebola fevers hemorrhagic other u viral
1240,6,317,u Ebola and Other Viral Hemorrhagic Fevers,and ebola fevers hemorrhagic other u viral
1241,6,317,u Ebola and Other Viral Hemorrhagic Fevers,and ebola fevers hemorrhagic other u viral
1242,6,318,u Lymphocytic Choriomeningitis Virus,choriomeningitis lymphocytic u virus
1243,6,320,u Rabies,rabies u
1244,6,320,u Rabies,rabies u
1245,6,321,u Polyomaviruses,polyomaviruses u
1246,6,322,u Human Immunodeficiency Virus and Acquired Immunodeficiency Syndrome,acquired and human immunodeficiency syndrome u virus
1247,6,322,u Human Immunodeficiency Virus and Acquired Immunodeficiency Syndrome,acquired and human immunodeficiency syndrome u virus
1248,6,322,u Human Immunodeficiency Virus and Acquired Immunodeficiency Syndrome,acquired and human immunodeficiency syndrome u virus
1249,6,322,u Human Immunodeficiency Virus and Acquired Immunodeficiency Syndrome,acquired and human immunodeficiency syndrome u virus
1250,6,322,u Human Immunodeficiency Virus and Acquired Immunodeficiency Syndrome,acquired and human immunodeficiency syndrome u virus
1251,6,322,u Human Immunodeficiency Virus and Acquired Immunodeficiency Syndrome,acquired and human immunodeficiency syndrome u virus
1252,6,322,u Human Immunodeficiency Virus and Acquired Immunodeficiency Syndrome,acquired and human immunodeficiency syndrome u virus
1253,6,322,u Human Immunodeficiency Virus and Acquired Immunodeficiency Syndrome,acquired and human immunodeficiency syndrome u virus
1254,6,322,u Human Immunodeficiency Virus and Acquired Immunodeficiency Syndrome,acquired and human immunodeficiency syndrome u virus
1255,6,322,u Human Immunodeficiency Virus and Acquired Immunodeficiency Syndrome,acquired and human immunodeficiency syndrome u virus
1256,6,322,u Human Immunodeficiency Virus and Acquired Immunodeficiency Syndrome,acquired and human immunodeficiency syndrome u virus
1257,6,322,u Human Immunodeficiency Virus and Acquired Immunodeficiency Syndrome,acquired and human immunodeficiency syndrome u virus
1258,6,322,u Human Immunodeficiency Virus and Acquired Immunodeficiency Syndrome,acquired and human immunodeficiency syndrome u virus
1259,6,322,u Human Immunodeficiency Virus and Acquired Immunodeficiency Syndrome,acquired and human immunodeficiency syndrome u virus
1260,6,322,u Human Immunodeficiency Virus and Acquired Immunodeficiency Syndrome,acquired and human immunodeficiency syndrome u virus
1261,6,323,u Human T-­Cell Leukemia Viruses (1 and 2),1 2 and cell human leukemia t u viruses
1262,6,324,u Transmissible Spongiform Encephalopathies,encephalopathies spongiform transmissible u
1263,6,324,u Transmissible Spongiform Encephalopathies,encephalopathies spongiform transmissible u
1264,6,324,u Transmissible Spongiform Encephalopathies,encephalopathies spongiform transmissible u
1265,6,325,u Principles of Antiparasitic Therapy,antiparasitic of principles therapy u
1266,6,325,u Principles of Antiparasitic Therapy,antiparasitic of principles therapy u
1267,6,325,u Principles of Antiparasitic Therapy,antiparasitic of principles therapy u
1268,6,325,u Principles of Antiparasitic Therapy,antiparasitic of principles therapy u
1269,6,325,u Principles of Antiparasitic Therapy,antiparasitic of principles therapy u
1270,6,325,u Principles of Antiparasitic Therapy,antiparasitic of principles therapy u
1271,6,325,u Principles of Antiparasitic Therapy,antiparasitic of principles therapy u
1272,6,325,u Principles of Antiparasitic Therapy,antiparasitic of principles therapy u
1273,6,325,u Principles of Antiparasitic Therapy,antiparasitic of principles therapy u
1274,6,325,u Principles of Antiparasitic Therapy,antiparasitic of principles therapy u
1275,6,326,u Primary Amebic Meningoencephalitis,amebic meningoencephalitis primary u
1276,6,327,u Amebiasis,amebiasis u
1277,6,328,u Giardiasis and Balantidiasis,and balantidiasis giardiasis u
1278,6,328,u Giardiasis and Balantidiasis,and balantidiasis giardiasis u
1279,6,329,"u Cryptosporidium, Cystoisospora, Cyclospora, and Microsporidia 2153",2153 and cryptosporidium cyclospora cystoisospora microsporidia u
1280,6,331,u Leishmaniasis (Leishmania),leishmania leishmaniasis u
1281,6,331,u Leishmaniasis (Leishmania),leishmania leishmaniasis u
1282,6,331,u Leishmaniasis (Leishmania),leishmania leishmaniasis u
1283,6,332,u African Trypanosomiasis (Sleeping Sickness; Trypanosoma brucei Complex),african brucei complex sickness sleeping trypanosoma trypanosomiasis u
1284,6,333,u American Trypanosomiasis (Chagas Disease; Trypanosoma cruzi),american chagas cruzi disease trypanosoma trypanosomiasis u
1285,6,333,u American Trypanosomiasis (Chagas Disease; Trypanosoma cruzi),american chagas cruzi disease trypanosoma trypanosomiasis u
1286,6,333,u American Trypanosomiasis (Chagas Disease; Trypanosoma cruzi),american chagas cruzi disease trypanosoma trypanosomiasis u
1287,6,334,u Malaria (Plasmodium),malaria plasmodium u
1288,6,334,u Malaria (Plasmodium),malaria plasmodium u
1289,6,334,u Malaria (Plasmodium),malaria plasmodium u
1290,6,334,u Malaria (Plasmodium),malaria plasmodium u
1291,6,334,u Malaria (Plasmodium),malaria plasmodium u
1292,6,334,u Malaria (Plasmodium),malaria plasmodium u
1293,6,334,u Malaria (Plasmodium),malaria plasmodium u
1294,6,334,u Malaria (Plasmodium),malaria plasmodium u
1295,6,335,u Babesiosis (Babesia) 2185,2185 babesia babesiosis u
1296,6,336,u Toxoplasmosis (Toxoplasma gondii),gondii toxoplasma toxoplasmosis u
1297,6,336,u Toxoplasmosis (Toxoplasma gondii),gondii toxoplasma toxoplasmosis u
1298,6,336,u Toxoplasmosis (Toxoplasma gondii),gondii toxoplasma toxoplasmosis u
1299,6,336,u Toxoplasmosis (Toxoplasma gondii),gondii toxoplasma toxoplasmosis u
1300,6,336,u Toxoplasmosis (Toxoplasma gondii),gondii toxoplasma toxoplasmosis u
1301,6,336,u Toxoplasmosis (Toxoplasma gondii),gondii toxoplasma toxoplasmosis u
1302,6,337,u Ascariasis (Ascaris lumbricoides),ascariasis ascaris lumbricoides u
1303,6,338,u Hookworms (Necator americanus and Ancylostoma spp.) 2201,2201 americanus ancylostoma and hookworms necator spp u
1304,6,339,u Trichuriasis (Trichuris trichiura),trichiura trichuriasis trichuris u
1305,6,341,u Strongyloidiasis (Strongyloides stercoralis),stercoralis strongyloides strongyloidiasis u
1306,6,343,u Other Tissue Nematodes,nematodes other tissue u
1307,6,344,u Toxocariasis (Visceral and Ocular Larva Migrans),and larva migrans ocular toxocariasis u visceral
1308,6,345,u Trichinellosis (Trichinella spiralis) 2211,2211 spiralis trichinella trichinellosis u
1309,6,346,u Schistosomiasis (Schistosoma) 2213,2213 schistosoma schistosomiasis u
1310,6,348,u Adult Tapeworm Infections,adult infections tapeworm u
1311,6,348,u Adult Tapeworm Infections,adult infections tapeworm u
1312,6,349,u Cysticercosis,cysticercosis u
1313,6,350,u Echinococcosis (Echinococcus granulosus sensu lato and Echinococcus multilocularis),and echinococcosis echinococcus granulosus lato multilocularis sensu u
1314,6,352,u Major Symptoms and Signs of Digestive Tract Disorders,and digestive disorders major of signs symptoms tract u
1315,6,352,u Major Symptoms and Signs of Digestive Tract Disorders,and digestive disorders major of signs symptoms tract u
1316,6,352,u Major Symptoms and Signs of Digestive Tract Disorders,and digestive disorders major of signs symptoms tract u
1317,6,352,u Major Symptoms and Signs of Digestive Tract Disorders,and digestive disorders major of signs symptoms tract u
1318,6,352,u Major Symptoms and Signs of Digestive Tract Disorders,and digestive disorders major of signs symptoms tract u
1319,6,352,u Major Symptoms and Signs of Digestive Tract Disorders,and digestive disorders major of signs symptoms tract u
1320,6,353,u Development and Developmental Anomalies of the Teeth,and anomalies development developmental of teeth the u
1321,6,353,u Development and Developmental Anomalies of the Teeth,and anomalies development developmental of teeth the u
1322,6,356,u Cleft Lip and Palate 2243,2243 and cleft lip palate u
1323,6,357,u Syndromes with Oral Manifestations 2245,2245 manifestations oral syndromes u with
1324,6,358,u Dental Caries,caries dental u
1325,6,359,u Periodontal Diseases,diseases periodontal u
1326,6,360,u Dental Trauma 2251,2251 dental trauma u
1327,6,361,u Common Lesions of the Oral Soft Tissues,common lesions of oral soft the tissues u
1328,6,364,"u Embryology, Anatomy, and Function of the Esophagus",anatomy and embryology esophagus function of the u
1329,7,364,"u Embryology, Anatomy, and Function of the Esophagus",anatomy and embryology esophagus function of the u
1330,7,364,"u Embryology, Anatomy, and Function of the Esophagus",anatomy and embryology esophagus function of the u
1331,7,365,u Congenital Anomalies,anomalies congenital u
1332,7,367,u Dysmotility 2261,2261 dysmotility u
1333,7,368,u Hiatal Hernia,hernia hiatal u
1334,7,369,u Gastroesophageal Reflux Disease,disease gastroesophageal reflux u
1335,7,369,u Gastroesophageal Reflux Disease,disease gastroesophageal reflux u
1336,7,370,"u Eosinophilic Esophagitis, Pill Esophagitis, and Infective Esophagitis",and eosinophilic esophagitis infective pill u
1337,7,371,u Esophageal Perforation 2271,2271 esophageal perforation u
1338,7,373,u Ingestions 2273,2273 ingestions u
1339,7,373,u Ingestions 2275,2275 ingestions u
1340,7,374,"u Normal Development, Structure, and Function of the Stomach and Intestines",and development function intestines normal of stomach structure the u
1341,7,375,u Pyloric Stenosis and Other Congenital Anomalies of the Stomach,and anomalies congenital of other pyloric stenosis stomach the u
1342,7,375,u Pyloric Stenosis and Other Congenital Anomalies of the Stomach,and anomalies congenital of other pyloric stenosis stomach the u
1343,7,376,"u Intestinal Atresia, ­Stenosis, and Malrotation",and atresia intestinal malrotation stenosis u
1344,7,376,"u Intestinal Atresia, ­Stenosis, and Malrotation",and atresia intestinal malrotation stenosis u
1345,7,378,u Motility Disorders and Hirschsprung Disease,and disease disorders hirschsprung motility u
1346,7,378,u Motility Disorders and Hirschsprung Disease,and disease disorders hirschsprung motility u
1347,7,378,u Motility Disorders and Hirschsprung Disease,and disease disorders hirschsprung motility u
1348,7,378,u Motility Disorders and Hirschsprung Disease,and disease disorders hirschsprung motility u
1349,7,378,u Motility Disorders and Hirschsprung Disease,and disease disorders hirschsprung motility u
1350,7,378,u Motility Disorders and Hirschsprung Disease,and disease disorders hirschsprung motility u
1351,7,378,u Motility Disorders and Hirschsprung Disease,and disease disorders hirschsprung motility u
1352,7,379,"u Ileus, Adhesions, ­Intussusception, and Closed-­Loop Obstructions",adhesions and closed ileus intussusception loop obstructions u
1353,7,379,"u Ileus, Adhesions, ­Intussusception, and Closed-­Loop Obstructions",adhesions and closed ileus intussusception loop obstructions u
1354,7,380,u Foreign Bodies and Bezoars 2303,2303 and bezoars bodies foreign u
1355,7,381,u Peptic Ulcer Disease in Children,children disease in peptic u ulcer
1356,7,381,u Peptic Ulcer Disease in Children,children disease in peptic u ulcer
1357,7,382,u Inflammatory Bowel Disease,bowel disease inflammatory u
1358,7,382,u Inflammatory Bowel Disease,bowel disease inflammatory u
1359,7,382,u Inflammatory Bowel Disease,bowel disease inflammatory u
1360,7,382,u Inflammatory Bowel Disease,bowel disease inflammatory u
1361,7,382,u Inflammatory Bowel Disease,bowel disease inflammatory u
1362,7,382,u Inflammatory Bowel Disease,bowel disease inflammatory u
1363,7,382,u Inflammatory Bowel Disease,bowel disease inflammatory u
1364,7,382,u Inflammatory Bowel Disease,bowel disease inflammatory u
1365,7,384,u Celiac Disease,celiac disease u
1366,7,384,u Celiac Disease,celiac disease u
1367,7,384,u Celiac Disease,celiac disease u
1368,7,385,u Disorders of Malabsorption 2333,2333 disorders malabsorption of u
1369,7,385,u Disorders of Malabsorption 2335,2335 disorders malabsorption of u
1370,7,385,u Disorders of Malabsorption 2337,2337 disorders malabsorption of u
1371,7,385,u Disorders of Malabsorption 2339,2339 disorders malabsorption of u
1372,7,385,u Disorders of Malabsorption 2341,2341 disorders malabsorption of u
1373,7,385,u Disorders of Malabsorption 2343,2343 disorders malabsorption of u
1374,7,385,u Disorders of Malabsorption 2345,2345 disorders malabsorption of u
1375,7,385,u Disorders of Malabsorption 2347,2347 disorders malabsorption of u
1376,7,397,discusses disorders of exocrine pancreatic insufficiency,discusses disorders exocrine insufficiency of pancreatic
1377,7,385,u Disorders of Malabsorption 2349,2349 disorders malabsorption of u
1378,7,385,u Disorders of Malabsorption 2351,2351 disorders malabsorption of u
1379,7,386,u Intestinal Transplantation in Children with Intestinal Failure,children failure in intestinal transplantation u with
1380,7,387,u Acute Gastroenteritis in Children,acute children gastroenteritis in u
1381,7,387,u Acute Gastroenteritis in Children,acute children gastroenteritis in u
1382,7,387,u Acute Gastroenteritis in Children,acute children gastroenteritis in u
1383,7,387,u Acute Gastroenteritis in Children,acute children gastroenteritis in u
1384,7,387,u Acute Gastroenteritis in Children,acute children gastroenteritis in u
1385,7,387,u Acute Gastroenteritis in Children,acute children gastroenteritis in u
1386,7,387,u Acute Gastroenteritis in Children,acute children gastroenteritis in u
1387,7,387,u Acute Gastroenteritis in Children,acute children gastroenteritis in u
1388,7,387,u Acute Gastroenteritis in Children,acute children gastroenteritis in u
1389,7,387,u Acute Gastroenteritis in Children,acute children gastroenteritis in u
1390,7,387,u Acute Gastroenteritis in Children,acute children gastroenteritis in u
1391,7,388,u Chronic Diarrhea 2377,2377 chronic diarrhea u
1392,7,388,u Chronic Diarrhea 2379,2379 chronic diarrhea u
1393,7,388,u Chronic Diarrhea 2381,2381 chronic diarrhea u
1394,7,388,u Chronic Diarrhea 2383,2383 chronic diarrhea u
1395,7,389,u Disorders of Brain-­Gut ­Interaction (Functional ­Gastrointestinal Disorders),brain disorders functional gastrointestinal gut interaction of u
1396,7,389,u Disorders of Brain-­Gut ­Interaction (Functional ­Gastrointestinal Disorders),brain disorders functional gastrointestinal gut interaction of u
1397,7,389,u Disorders of Brain-­Gut ­Interaction (Functional ­Gastrointestinal Disorders),brain disorders functional gastrointestinal gut interaction of u
1398,7,389,u Disorders of Brain-­Gut ­Interaction (Functional ­Gastrointestinal Disorders),brain disorders functional gastrointestinal gut interaction of u
1399,7,390,u Cyclic Vomiting Syndrome,cyclic syndrome u vomiting
1400,7,390,u Cyclic Vomiting Syndrome,cyclic syndrome u vomiting
1401,7,391,u Acute Appendicitis,acute appendicitis u
1402,7,391,u Acute Appendicitis,acute appendicitis u
1403,7,391,u Acute Appendicitis,acute appendicitis u
1404,7,391,u Acute Appendicitis,acute appendicitis u
1405,7,392,u Surgical Conditions of the Anus and Rectum,and anus conditions of rectum surgical the u
1406,7,392,u Surgical Conditions of the Anus and Rectum,and anus conditions of rectum surgical the u
1407,7,392,u Surgical Conditions of the Anus and Rectum,and anus conditions of rectum surgical the u
1408,7,393,u Tumors of the Digestive Tract,digestive of the tract tumors u
1409,7,393,u Tumors of the Digestive Tract,digestive of the tract tumors u
1410,7,394,u Inguinal Hernias,hernias inguinal u
1411,7,394,u Inguinal Hernias,hernias inguinal u
1412,7,394,u Inguinal Hernias,hernias inguinal u
1413,7,394,u Inguinal Hernias,hernias inguinal u
1414,7,395,"u Embryology, Anatomy, and Physiology of the Pancreas",anatomy and embryology of pancreas physiology the u
1415,7,397,u Disorders of the Exocrine Pancreas,disorders exocrine of pancreas the u
1416,7,398,u Treatment of Pancreatic Insufficiency,insufficiency of pancreatic treatment u
1417,7,399,u Pancreatitis 2427,2427 pancreatitis u
1418,7,399,u Pancreatitis 2429,2429 pancreatitis u
1419,7,399,u Pancreatitis 2431,2431 pancreatitis u
1420,7,401,u Pancreatic Tumors,pancreatic tumors u
1421,7,402,u Morphogenesis of the Liver and Biliary System,and biliary liver morphogenesis of system the u
1422,7,402,u Morphogenesis of the Liver and Biliary System,and biliary liver morphogenesis of system the u
1423,7,403,u Manifestations of Liver Disease,disease liver manifestations of u
1424,7,403,u Manifestations of Liver Disease,disease liver manifestations of u
1425,7,404,u Cholestasis 2445,2445 cholestasis u
1426,7,404,u Cholestasis 2447,2447 cholestasis u
1427,7,404,u Cholestasis 2449,2449 cholestasis u
1428,7,404,u Cholestasis 2451,2451 cholestasis u
1429,7,405,u Metabolic Diseases of the Liver,diseases liver metabolic of the u
1430,7,405,u Metabolic Diseases of the Liver,diseases liver metabolic of the u
1431,7,405,u Metabolic Diseases of the Liver,diseases liver metabolic of the u
1432,7,406,u Viral Hepatitis 2461,2461 hepatitis u viral
1433,7,406,u Viral Hepatitis 2463,2463 hepatitis u viral
1434,7,406,u Viral Hepatitis 2465,2465 hepatitis u viral
1435,7,406,u Viral Hepatitis 2467,2467 hepatitis u viral
1436,7,406,u Viral Hepatitis 2469,2469 hepatitis u viral
1437,7,406,u Viral Hepatitis 2471,2471 hepatitis u viral
1438,7,406,u Viral Hepatitis 2473,2473 hepatitis u viral
1439,7,408,u Liver Disease Associated with Systemic Disorders,associated disease disorders liver systemic u with
1440,7,408,u Liver Disease Associated with Systemic Disorders,associated disease disorders liver systemic u with
1441,7,408,u Liver Disease Associated with Systemic Disorders,associated disease disorders liver systemic u with
1442,7,408,u Liver Disease Associated with Systemic Disorders,associated disease disorders liver systemic u with
1443,7,408,u Liver Disease Associated with Systemic Disorders,associated disease disorders liver systemic u with
1444,7,409,u Mitochondrial Hepatopathies,hepatopathies mitochondrial u
1445,7,409,u Mitochondrial Hepatopathies,hepatopathies mitochondrial u
1446,7,410,u Autoimmune Hepatitis 2487,2487 autoimmune hepatitis u
1447,7,410,u Autoimmune Hepatitis 2489,2489 autoimmune hepatitis u
1448,7,411,u Drug-­ and Toxin-­Induced Liver Injury,and drug induced injury liver toxin u
1449,7,411,u Drug-­ and Toxin-­Induced Liver Injury,and drug induced injury liver toxin u
1450,7,412,u Acute Hepatic Failure,acute failure hepatic u
1451,7,412,u Acute Hepatic Failure,acute failure hepatic u
1452,7,412,u Acute Hepatic Failure,acute failure hepatic u
1453,7,413,u Cystic Diseases of the ­Biliary Tract and Liver,and biliary cystic diseases liver of the tract u
1454,7,414,u Diseases of the Gallbladder,diseases gallbladder of the u
1455,7,415,u Portal Hypertension and Varices,and hypertension portal u varices
1456,7,416,u Liver Transplantation 2507,2507 liver transplantation u
1457,7,417,u Peritoneal Malformations,malformations peritoneal u
1458,7,417,u Peritoneal Malformations,malformations peritoneal u
1459,7,419,u Peritonitis 2511,2511 peritonitis u
1460,7,421,u Diagnostic Approach to Respiratory Disease,approach diagnostic disease respiratory to u
1461,7,421,u Diagnostic Approach to Respiratory Disease,approach diagnostic disease respiratory to u
1462,7,421,u Diagnostic Approach to Respiratory Disease,approach diagnostic disease respiratory to u
1463,7,421,u Diagnostic Approach to Respiratory Disease,approach diagnostic disease respiratory to u
1464,7,421,u Diagnostic Approach to Respiratory Disease,approach diagnostic disease respiratory to u
1465,7,421,u Diagnostic Approach to Respiratory Disease,approach diagnostic disease respiratory to u
1466,7,422,u Chronic or Recurrent Respiratory Symptoms,chronic or recurrent respiratory symptoms u
1467,7,422,u Chronic or Recurrent Respiratory Symptoms,chronic or recurrent respiratory symptoms u
1468,7,422,u Chronic or Recurrent Respiratory Symptoms,chronic or recurrent respiratory symptoms u
1469,7,423,u Sudden Infant Death Syndrome,death infant sudden syndrome u
1470,7,423,u Sudden Infant Death Syndrome,death infant sudden syndrome u
1471,7,423,u Sudden Infant Death Syndrome,death infant sudden syndrome u
1472,7,423,u Sudden Infant Death Syndrome,death infant sudden syndrome u
1473,7,424,u Brief Resolved Unexplained Events and Other Acute Events in Infants 2541,2541 acute and brief events in infants other resolved u unexplained
1474,7,424,u Brief Resolved Unexplained Events and Other Acute Events in Infants 2543,2543 acute and brief events in infants other resolved u unexplained
1475,7,425,u Congenital Disorders of the Nose,congenital disorders nose of the u
1476,7,425,u Congenital Disorders of the Nose,congenital disorders nose of the u
1477,7,426,u Acquired Disorders of the Nose,acquired disorders nose of the u
1478,7,428,u The Common Cold 2551,2551 cold common the u
1479,7,428,u The Common Cold 2553,2553 cold common the u
1480,7,429,u Sinusitis,sinusitis u
1481,7,429,u Sinusitis,sinusitis u
1482,7,430,u Acute Pharyngitis 2559,2559 acute pharyngitis u
1483,7,430,u Acute Pharyngitis 2561,2561 acute pharyngitis u
1484,7,431,u Tonsils and Adenoids,adenoids and tonsils u
1485,7,431,u Tonsils and Adenoids,adenoids and tonsils u
1486,7,432,"u Retropharyngeal Abscess, Lateral Pharyngeal (Parapharyngeal) Abscess",abscess lateral parapharyngeal pharyngeal retropharyngeal u
1487,7,433,u Acute Inflammatory Upper Airway Obstruction,acute airway inflammatory obstruction u upper
1488,7,433,u Acute Inflammatory Upper Airway Obstruction,acute airway inflammatory obstruction u upper
1489,7,434,"u Congenital Anomalies of the Larynx, Trachea, and Bronchi",and anomalies bronchi congenital larynx of the trachea u
1490,7,434,"u Congenital Anomalies of the Larynx, Trachea, and Bronchi",and anomalies bronchi congenital larynx of the trachea u
1491,7,434,"u Congenital Anomalies of the Larynx, Trachea, and Bronchi",and anomalies bronchi congenital larynx of the trachea u
1492,7,435,u Foreign Bodies in the Airway 2579,2579 airway bodies foreign in the u
1493,7,437,u Bronchomalacia and Tracheomalacia,and bronchomalacia tracheomalacia u
1494,7,437,u Bronchomalacia and Tracheomalacia,and bronchomalacia tracheomalacia u
1495,7,438,"u Neoplasms of the Larynx, Trachea, and Bronchi",and bronchi larynx neoplasms of the trachea u
1496,7,439,"u Wheezing, Bronchiolitis, and Bronchitis",and bronchiolitis bronchitis u wheezing
1497,7,439,"u Wheezing, Bronchiolitis, and Bronchitis",and bronchiolitis bronchitis u wheezing
1498,7,440,u Plastic Bronchitis,bronchitis plastic u
1499,7,441,u Emphysema and Overinflation 2591,2591 and emphysema overinflation u
1500,7,441,u Emphysema and Overinflation 2593,2593 and emphysema overinflation u
1501,7,443,u Other Distal Airway Diseases,airway diseases distal other u
1502,7,443,u Other Distal Airway Diseases,airway diseases distal other u
1503,7,444,u Congenital Disorders of the Lung,congenital disorders lung of the u
1504,7,444,u Congenital Disorders of the Lung,congenital disorders lung of the u
1505,7,444,u Congenital Disorders of the Lung,congenital disorders lung of the u
1506,7,445,u Pulmonary Edema,edema pulmonary u
1507,7,446,u Acute Aspiration 2607,2607 acute aspiration u
1508,7,447,u Chronic Recurrent Aspiration,aspiration chronic recurrent u
1509,7,447,u Chronic Recurrent Aspiration,aspiration chronic recurrent u
1510,7,448,u Immune and Inflammatory Lung Disease,and disease immune inflammatory lung u
1511,7,448,u Immune and Inflammatory Lung Disease,and disease immune inflammatory lung u
1512,7,448,u Immune and Inflammatory Lung Disease,and disease immune inflammatory lung u
1513,7,448,u Immune and Inflammatory Lung Disease,and disease immune inflammatory lung u
1514,7,448,u Immune and Inflammatory Lung Disease,and disease immune inflammatory lung u
1515,7,448,u Immune and Inflammatory Lung Disease,and disease immune inflammatory lung u
1516,7,448,u Immune and Inflammatory Lung Disease,and disease immune inflammatory lung u
1517,7,448,u Immune and Inflammatory Lung Disease,and disease immune inflammatory lung u
1518,7,448,u Immune and Inflammatory Lung Disease,and disease immune inflammatory lung u
1519,7,448,u Immune and Inflammatory Lung Disease,and disease immune inflammatory lung u
1520,7,448,u Immune and Inflammatory Lung Disease,and disease immune inflammatory lung u
1521,7,448,u Immune and Inflammatory Lung Disease,and disease immune inflammatory lung u
1522,7,448,u Immune and Inflammatory Lung Disease,and disease immune inflammatory lung u
1523,7,448,u Immune and Inflammatory Lung Disease,and disease immune inflammatory lung u
1524,7,449,u Community-­Acquired Pneumonia 2643,2643 acquired community pneumonia u
1525,7,449,u Community-­Acquired Pneumonia 2645,2645 acquired community pneumonia u
1526,7,449,u Community-­Acquired Pneumonia 2647,2647 acquired community pneumonia u
1527,7,449,u Community-­Acquired Pneumonia 2649,2649 acquired community pneumonia u
1528,7,450,u E-­Cigarette or Vaping Product Use–Associated Lung Injury (EVALI),associated cigarette e evali injury lung or product u use vaping
1529,7,450,u E-­Cigarette or Vaping Product Use–Associated Lung Injury (EVALI),associated cigarette e evali injury lung or product u use vaping
1530,7,451,"u Pleurisy, Pleural Effusions, and Empyema",and effusions empyema pleural pleurisy u
1531,7,451,"u Pleurisy, Pleural Effusions, and Empyema",and effusions empyema pleural pleurisy u
1532,7,452,u Bronchiectasis,bronchiectasis u
1533,7,453,u Pulmonary Abscess,abscess pulmonary u
1534,7,454,u Cystic Fibrosis,cystic fibrosis u
1535,7,454,u Cystic Fibrosis,cystic fibrosis u
1536,7,454,u Cystic Fibrosis,cystic fibrosis u
1537,7,454,u Cystic Fibrosis,cystic fibrosis u
1538,7,454,u Cystic Fibrosis,cystic fibrosis u
1539,7,454,u Cystic Fibrosis,cystic fibrosis u
1540,7,454,u Cystic Fibrosis,cystic fibrosis u
1541,7,454,u Cystic Fibrosis,cystic fibrosis u
1542,7,455,"u Primary Ciliary Dyskinesia (Immotile Cilia Syndrome, Kartagener Syndrome)",cilia ciliary dyskinesia immotile kartagener primary syndrome u
1543,7,455,"u Primary Ciliary Dyskinesia (Immotile Cilia Syndrome, Kartagener Syndrome)",cilia ciliary dyskinesia immotile kartagener primary syndrome u
1544,7,456,u Diffuse Lung Diseases in Childhood,childhood diffuse diseases in lung u
1545,7,456,u Diffuse Lung Diseases in Childhood,childhood diffuse diseases in lung u
1546,7,456,u Diffuse Lung Diseases in Childhood,childhood diffuse diseases in lung u
1547,7,457,u Pulmonary Hemosiderosis,hemosiderosis pulmonary u
1548,7,457,u Pulmonary Hemosiderosis,hemosiderosis pulmonary u
1549,7,458,"u Pulmonary Embolism, Infarction, and Hemorrhage",and embolism hemorrhage infarction pulmonary u
1550,7,458,"u Pulmonary Embolism, Infarction, and Hemorrhage",and embolism hemorrhage infarction pulmonary u
1551,7,458,"u Pulmonary Embolism, Infarction, and Hemorrhage",and embolism hemorrhage infarction pulmonary u
1552,8,458,"u Pulmonary Embolism, Infarction, and Hemorrhage",and embolism hemorrhage infarction pulmonary u
1553,8,459,u Atelectasis,atelectasis u
1554,8,461,u Pneumothorax 2703,2703 pneumothorax u
1555,8,461,u Pneumothorax 2705,2705 pneumothorax u
1556,8,462,u Pneumomediastinum,pneumomediastinum u
1557,8,465,u Chylothorax 2709,2709 chylothorax u
1558,8,466,u Bronchopulmonary Dysplasia 2711,2711 bronchopulmonary dysplasia u
1559,8,467,u Skeletal Diseases Influencing Pulmonary Function,diseases function influencing pulmonary skeletal u
1560,8,467,u Skeletal Diseases Influencing Pulmonary Function,diseases function influencing pulmonary skeletal u
1561,8,468,u Chronic Respiratory Insufficiency,chronic insufficiency respiratory u
1562,8,468,u Chronic Respiratory Insufficiency,chronic insufficiency respiratory u
1563,8,468,u Chronic Respiratory Insufficiency,chronic insufficiency respiratory u
1564,8,468,u Chronic Respiratory Insufficiency,chronic insufficiency respiratory u
1565,8,468,u Chronic Respiratory Insufficiency,chronic insufficiency respiratory u
1566,8,468,u Chronic Respiratory Insufficiency,chronic insufficiency respiratory u
1567,8,468,u Chronic Respiratory Insufficiency,chronic insufficiency respiratory u
1568,8,469,u Cardiac Development,cardiac development u
1569,8,470,u The Fetal to Neonatal Circulatory Transition,circulatory fetal neonatal the to transition u
1570,8,471,u History and Physical Examination in Cardiac Evaluation,and cardiac evaluation examination history in physical u
1571,8,471,u History and Physical Examination in Cardiac Evaluation,and cardiac evaluation examination history in physical u
1572,8,471,u History and Physical Examination in Cardiac Evaluation,and cardiac evaluation examination history in physical u
1573,8,471,u History and Physical Examination in Cardiac Evaluation,and cardiac evaluation examination history in physical u
1574,8,471,u History and Physical Examination in Cardiac Evaluation,and cardiac evaluation examination history in physical u
1575,8,472,u Laboratory Cardiac Evaluation,cardiac evaluation laboratory u
1576,8,472,u Laboratory Cardiac Evaluation,cardiac evaluation laboratory u
1577,8,472,u Laboratory Cardiac Evaluation,cardiac evaluation laboratory u
1578,8,472,u Laboratory Cardiac Evaluation,cardiac evaluation laboratory u
1579,8,472,u Laboratory Cardiac Evaluation,cardiac evaluation laboratory u
